Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-5721.038	-5894.592	173.5544	1.152876	1.379643	4.708329
6	-5707.279	-5878.262	170.9826	1.031922	1.402116	6.182117
12	-5714.022	-5885.512	171.4902	1.053151	1.777852	5.749124
18	-5712.925	-5885.266	172.3416	1.034031	1.45947	5.413309
24	-5717.451	-5889.514	172.0628	1.158173	1.677341	5.413309
30	-5726.795	-5899.95	173.1557	1.209555	1.313697	4.928505
36	-5733.102	-5901.908	168.8064	0.9830006	1.176691	7.48331
42	-5719.667	-5890.1	170.4337	1.015075	1.305951	6.530619
48	-5723.107	-5893.451	170.3441	0.9626857	1.488881	6.530619
54	-5717.42	-5887.772	170.3521	1.052387	1.361045	6.530619
60	-5718.976	-5890.728	171.7512	1.051113	1.440647	5.736027
66	-5711.255	-5884.804	173.5491	1.19549	0.9580016	4.898133
72	-5717.725	-5890.144	172.4183	1.128105	1.350599	5.36556
78	-5715.303	-5888.252	172.9493	1.218538	1.366822	5.014565
84	-5713.012	-5885.434	172.4211	1.136297	1.303446	5.380437
90	-5709.853	-5881.455	171.6024	1.136297	1.324893	5.820417
96	-5710.102	-5881.233	171.1311	1.134137	1.278708	6.099463
102	-5715.903	-5887.48	171.5773	1.107098	1.221994	5.89695
108	-5706.724	-5877.936	171.2124	1.038452	1.386802	6.059889
114	-5718.957	-5888.479	169.5227	0.9620398	1.13303	7.131096
120	-5718.839	-5888.882	170.0428	0.9279103	1.314354	6.785336
126	-5719.228	-5891.09	171.8624	1.147982	1.314354	5.676261
132	-5715.146	-5888.18	173.0339	1.28121	1.492063	4.879541
138	-5712.264	-5885.477	173.213	1.158974	1.416506	4.879541
144	-5712.374	-5884.729	172.356	1.121095	1.525627	5.330514
150	-5700.983	-5870.671	169.6878	1.041188	1.525627	6.828375
156	-5704.561	-5875.744	171.1836	1.056904	1.428909	6.047834
162	-5696.696	-5867.729	171.0338	1.110724	1.559145	6.047834
168	-5698.945	-5869.134	170.1886	1.038557	1.343504	6.634098
174	-5697.158	-5868.105	170.9469	1.079318	1.236944	6.24861
180	-5707.363	-5879.324	171.9608	1.051039	1.597929	5.558294
186	-5706.889	-5878.06	171.1714	1.137934	1.432926	6.00863
192	-5705.058	-5877.596	172.5376	1.157435	1.27513	5.317425
198	-5719.913	-5891.021	171.1087	1.104354	1.397679	6.075905
204	-5713.555	-5884.716	171.1604	1.048358	1.403228	6.075905
210	-5714.1	-5887.541	173.4413	1.181088	1.158884	4.85878
216	-5714.303	-5887.727	173.4235	1.198616	1.294477	4.794103
222	-5709.051	-5881.603	172.5517	1.130378	1.21371	5.353324
228	-5713.897	-5886.893	172.996	1.080146	1.293015	5.09843
234	-5712.488	-5884.09	171.6015	1.065361	1.378772	5.836241
240	-5718.88	-5889.616	170.7353	0.9928716	1.200292	6.427513
246	-5727.219	-5897.724	170.5054	1.057093	1.402245	6.427513
252	-5731.271	-5900.708	169.4367	0.9983634	1.532488	6.984093
258	-5724.5	-5897.227	172.7266	1.200476	1.74253	4.998787
264	-5728.683	-5900.04	171.3572	1.053275	1.519975	5.918157
270	-5726.169	-5897.919	171.7496	1.090055	1.5745	5.661859
276	-5718.827	-5891.43	172.6036	1.244755	1.392963	5.180322
282	-5729.087	-5903.5	174.4133	1.349968	1.41116	4.098773
288	-5723.9	-5897.046	173.1459	1.093133	1.429426	4.948026
294	-5718.671	-5890.906	172.235	1.162173	1.338143	5.453243
300	-5714.986	-5886.739	171.7532	1.215526	1.369378	5.674962
306	-5718.479	-5891.811	173.332	1.206078	1.461249	4.767954
312	-5728.008	-5899.415	171.4072	1.189963	1.321925	5.899082
318	-5724.406	-5897.034	172.6283	1.186246	1.296529	5.241635
324	-5723.015	-5895.657	172.6418	1.186246	1.210886	5.274081
